tconst,primaryTitle,startYear,genres
tt0171020,Szalenstwo Majki Skowron,1975,"Adventure,Drama,Family"
tt0171021,Un soir chez Norris,1971,Drama
tt0171022,Une famille pour deux,1995,\N
tt0171024,La vie des autres,1980,Drama
tt0171025,Le vilain petit canard,1994,\N
tt0171027,Wakacje z duchami,1970,"Adventure,Mystery"
tt0171028,Welcome to Paradox,1998,"Action,Drama,Fantasy"
tt0171029,Zestoke price,1976,\N
tt0171031,L'éloignement,1973,Drama
tt0171032,L'étang de la Breure,1973,Drama
tt0171033,"Étranger, d'où viens-tu?",1974,Drama
tt0171034,L'éventail de Séville,1968,Drama
tt0171291,The Iron Age,1965,Documentary
tt0171305,Facce dell'Asia che cambia,1973,Documentary
tt0171387,Hurricane,1998,"Adventure,Drama,Romance"
tt0171403,Infinity Factory,1977,\N
tt0171925,World News Now,1992,News
tt0171975,25° South,1999,\N
tt0171976,Trenta righe per un delitto,1998,\N
tt0171977,L'ami Maupassant,1986,"Biography,Drama"
tt0171978,Les années fac,1995,Comedy
tt0171980,Bernard's Watch,1997,"Comedy,Sci-Fi"
tt0171981,Boyhunt,1998,Drama
tt0171982,The Brothers Brannagan,1960,"Crime,Drama"
tt0171983,Brâncusi,1971,\N
tt0171985,Chambres en ville,1989,Drama
tt0171987,La croisière Foll'amour,1995,Comedy
tt0171992,Dom,1980,Drama
tt0171995,Double X-treme,1997,Adventure
tt0171997,East and West,1998,Documentary
tt0171998,Extrême limite,1994,"Adventure,Drama,Romance"
tt0171999,Ferbac,1991,Mystery
tt0172000,Frostrup on Friday,1998,\N
tt0172002,Les garçons de la plage,1994,Comedy
tt0172006,The Great Debate,1974,\N
tt0172007,Grlom u jagode,1975,"Comedy,Drama"
tt0172008,"Hey, Landlord",1966,Comedy
tt0172009,Hélène et les garçons,1992,"Comedy,Drama"
tt0172011,Ile jest zycia,1974,\N
tt0172012,Indaba,1996,Adventure
tt0172014,"Joséphine, ange gardien",1997,"Comedy,Drama,Fantasy"
tt0172015,KM/H,1998,Comedy
tt0172017,Klub profesora Tutki,1966,Drama
tt0172018,Kolumbowie,1970,"Drama,War"
tt0172020,Litoralul românesc,1972,\N
tt0172022,MA 2412,1998,Comedy
tt0172023,McCoist and MacAulay,1998,Talk-Show
tt0172025,Microsoap,1998,"Comedy,Drama"
tt0172026,Le miel et les abeilles,1992,Comedy
tt0172027,Le miracle de l'amour,1995,Comedy
tt0172028,Mobbing Girls,1998,\N
tt0172030,Médecins des hommes,1988,Drama
tt0172031,The New Addams Family,1998,"Comedy,Family,Horror"
tt0172032,In nome della famiglia,1995,\N
tt0172036,La philo selon Philippe,1995,Comedy
tt0172037,The Pierre Berton Show,1962,Talk-Show
tt0172039,Pour être libre,1997,Comedy
tt0172040,Premiers baisers,1991,Comedy
tt0172046,Renseignements généraux,1989,Thriller
tt0172047,Chalomot Ne'urim,1998,"Drama,Romance"
tt0172049,Rolie Polie Olie,1998,"Animation,Comedy,Family"
tt0172051,S. O. S.,1974,"Crime,Thriller"
tt0172052,"Sabrina, the Animated Series",1999,"Animation,Comedy,Family"
tt0172054,Squadra mobile scomparsi,1999,\N
tt0172055,Shinsengumi keppuhroku,1998,Drama
tt0172056,So ein Zirkus,1998,\N
tt0172057,Sous le soleil,1996,"Drama,Romance"
tt0172058,Space Island One,1998,"Drama,Sci-Fi"
tt0172061,Tales of the South Seas,1998,Adventure
tt0172062,Undermind,1965,Sci-Fi
tt0172063,Urmarirea,1971,Action
tt0172064,Les vacances de l'amour,1996,"Adventure,Comedy"
tt0172067,Wojeck,1966,Drama
tt0172068,XX vek (stranitsy istorii),1986,\N
tt0172070,L'école des passions,1996,Comedy
tt0172151,Le storie di Mozziconi,1983,\N
tt0172731,Live opgenomen,1999,Comedy
tt0172754,The Industry,1998,Comedy
tt0173344,Toxic Crusaders,1991,"Action,Animation,Comedy"
tt0173421,Vita di Michelangelo,1964,\N
tt0173522,ABCD Nuls,1989,Comedy
tt0173524,Anne Le Guen,1995,Drama
tt0173525,"Antoine Rives, juge du terrorisme",1993,"Crime,Thriller"
tt0173526,Le bahut,1998,\N
tt0173528,"Bill Nye, the Science Guy",1993,"Comedy,Documentary,Family"
tt0173529,The Black Arrow,1972,"Adventure,Family"
tt0173531,Casa Vianello,1988,"Comedy,Family"
tt0173532,Chartrand et Simonne,2000,"Biography,Drama,History"
tt0173534,Chop Suey,1986,\N
tt0173535,Commandant Nerval,1996,"Adventure,Thriller"
tt0173536,La crim',1999,Crime
tt0173540,Deux flics,1998,\N
tt0173541,Deux justiciers dans la ville,1993,Thriller
tt0173543,Ent'Cadieux,1993,\N
tt0173544,Evamag,1999,Comedy
tt0173545,La famille Ramdam,1990,Comedy
tt0173546,Une fille du régent,1966,\N
tt0173547,The Fonz and the Happy Days Gang,1980,"Adventure,Animation,Comedy"
tt0173548,Fort Boyard,1990,"Adventure,Comedy,Family"
tt0173549,Fort Boyard,1998,"Adventure,Game-Show"
tt0173550,Frankenstein Follies,1993,\N
tt0173552,Great Day America,1998,\N
tt0173553,Les Guignols de l'info,1988,"Animation,Comedy"
tt0173554,H,1998,Comedy
tt0173555,Handmade by Design,1996,\N
tt0173556,Heathcliff,1980,"Animation,Comedy,Family"
tt0173557,Histoire(s) de la télévision,1990,Comedy
tt0173558,Khozhdenie po mukam,1977,"Drama,History"
tt0173559,Imagination Island,1994,"Animation,Comedy,Family"
tt0173560,Intrigues,1985,\N
tt0173561,Le j.T.N.,1987,"Comedy,News"
tt0173563,Janosik,1974,"Adventure,Drama,Romance"
tt0173564,La juge des enfants,1998,\N
tt0173565,Junior Magazine,1955,Family
tt0173566,La kermesse des brigands,1968,Adventure
tt0173567,La kiné,1998,Drama
tt0173569,François Kléber,1995,\N
tt0173570,Konec velkých prázdnin,1996,\N
tt0173571,Lizzie Dripping,1973,"Family,Fantasy"
tt0173572,The Long Chase,1972,"Adventure,Drama"
tt0173574,Paris City Cop,1998,\N
tt0173576,Mihaela,1968,Animation
tt0173577,Moby Dick and the Mighty Mightor,1967,Animation
tt0173579,Mr. Fixit,1957,\N
tt0173580,Mésaventures,1990,\N
tt0173581,"Les nuls, l'émission",1990,Comedy
tt0173583,Paparazzi,1997,"Crime,Drama,Thriller"
tt0173584,Passeur d'enfants,1995,Drama
tt0173586,Peau de banane,1982,Comedy
tt0173587,The Perils of Penelope Pitstop,1969,"Animation,Comedy,Family"
tt0173588,"Manatea, les perles du Pacifique",1999,\N
tt0173589,Pesma,1975,Drama
tt0173590,Portile de Fier,1963,\N
tt0173591,R3,1964,"Drama,Sci-Fi"
tt0173592,The Red Hand Gang,1977,"Adventure,Family"
tt0173593,Ring Raiders,1989,"Action,Animation,Family"
tt0173595,Rools Like Ozzy!,1998,\N
tt0173596,S.P.Q.R.,1998,Comedy
tt0173598,Semne,1970,\N
tt0173600,Un homme en colère,1997,"Crime,Thriller"
tt0173601,"Un juge, un flic",1977,"Drama,Thriller"
tt0173603,Die vier Spezialisten,1998,Crime
tt0173604,Vérité oblige,1997,\N
tt0173605,Wij Alexander,1998,Drama
tt0173606,The World's Funniest!,1998,"Comedy,Reality-TV"
tt0173607,L'éducateur,1995,\N
tt0173608,Falcon Island,1981,Family
tt0173664,Bear in the Big Blue House,1997,"Comedy,Drama,Family"
tt0173902,Home Farm Twins,1999,"Drama,Family"
tt0173909,Honolulu CRU,1998,\N
tt0174138,Pronto soccorso,1990,Action
tt0174195,Shakespeare Shorts,1996,\N
tt0174208,Skinnamarink TV,1998,Family
tt0174369,30 prípadu majora Zemana,1975,"Crime,Drama"
tt0174372,Am liebsten Marlene,1998,Drama
tt0174373,O Amigo Público,1998,Talk-Show
tt0174374,Angela ja ajan tuulet,1999,Drama
tt0174376,Avocats & associés,1998,"Crime,Drama"
tt0174377,Baldi,1995,\N
tt0174378,Becker,1998,Comedy
tt0174379,Blague à part,1998,Comedy
tt0174381,B.R.A.T.S. of the Lost Nebula,1998,"Action,Adventure,Family"
tt0174383,Chetyre vechera s Vladimirom Vysotskim,1987,\N
tt0174384,Comics on Delivery,1997,"Comedy,Reality-TV"
tt0174385,Don Quijote de la Mancha,1991,Comedy
tt0174386,Les dossiers secrets de l'inspecteur Lavardin,1988,Crime
tt0174388,The Famous Jett Jackson,1998,"Action,Adventure,Comedy"
tt0174392,The Get Along Gang,1984,"Animation,Family"
tt0174393,Grumps,1998,\N
tt0174394,The Hank McCune Show,1950,Comedy
tt0174395,Hellapoliisit,1989,\N
tt0174397,Hey Hey It's Saturday,1971,"Comedy,Fantasy,Music"
tt0174400,The Sinful People of Prague,1968,Crime
tt0174401,Justice,1999,\N
tt0174402,Kideo TV,1986,"Animation,Comedy,Family"
tt0174403,Kommissariat IX,1975,\N
tt0174404,Kummeli,1991,Comedy
tt0174407,Les machos,1995,"Drama,Romance"
tt0174408,Me and Henry,1998,\N
tt0174409,Melinda's Big Night In,1998,Talk-Show
tt0174410,Les monos,1999,\N
tt0174411,Ein Fall für Männdli,1973,"Crime,Thriller"
tt0174412,Nightmoor,1998,\N
tt0174413,Noëlle aux quatre vents,1970,Drama
tt0174414,"Peter Voss, der Millionendieb",1977,Adventure
tt0174417,Play for Tomorrow,1982,"Drama,Sci-Fi"
tt0174418,Plaza Sésamo,1972,Family
tt0174420,Popples,1986,"Animation,Comedy,Family"
tt0174421,Posledna proverka,1973,\N
tt0174422,Rainbow Brite,1984,"Animation,Family"
tt0174423,Rakkauden jano,1995,\N
tt0174424,Le refuge,1996,\N
tt0174426,Le renard à l'anneau d'or,1975,\N
tt0174427,Sauve qui peut!,1997,\N
tt0174428,Hunter's Gold,1977,"Action,Adventure,Family"
tt0174429,Les sept de l'escalier quinze B,1967,Comedy
tt0174431,Siska,1998,Crime
tt0174432,Sports Theater with Shaquille O'Neal,1997,"Drama,Family,Sport"
tt0174435,Le sélec,1998,\N
tt0174436,Teva,1970,\N
tt0174437,Le tour de France par deux enfants,1957,"Adventure,Family"
tt0174438,Two Faces West,1960,Western
tt0174439,Van Loc: un grand flic de Marseille,1992,\N
tt0174440,Worlds Beyond,1986,Horror
tt0174599,Dolgaya doroga v dyunakh,1980,"Drama,History,War"
tt0175058,The Powerpuff Girls,1998,"Action,Adventure,Animation"
tt0175059,Power Rangers Lost Galaxy,1999,"Action,Adventure,Fantasy"
tt0175111,Reel to Reel,1998,Game-Show
tt0175380,Ads Infinitum,1998,\N
tt0175381,Arabela,1979,"Comedy,Fantasy"
tt0175383,Barátok közt,1998,"Drama,Family"
tt0175385,Bubblegum Crisis: Tokyo 2040,1998,"Action,Animation,Sci-Fi"
tt0175387,Carry on Campus,1998,"Family,Game-Show"
tt0175388,Ciné-Policier,1959,\N
tt0175390,First Love,1997,"Drama,Romance"
tt0175393,The Joker's Wild,1972,"Family,Game-Show"
tt0175394,The Life of Birds,1998,Documentary
tt0175398,Die Neue - Eine Frau mit Kaliber,1998,Crime
tt0175399,The Oddball Couple,1975,"Animation,Comedy,Family"
tt0175401,Oppgang B,1998,\N
tt0175402,Picking up the Pieces,1998,Drama
tt0175403,Die Railers,1992,\N
tt0175404,Reunited,1998,Comedy
tt0175405,Voglia di volare,1984,"Adventure,Drama"
tt0175406,The Wayne and Shuster Hour,1957,Comedy
tt0175407,"Z biegiem lat, z biegiem dni...",1980,"Drama,Romance"
tt0175408,Zycie Kamila Kuranta,1983,Drama
tt0175708,Hearts and Minds,1995,Drama
tt0175738,Histeria!,1998,"Animation,Comedy,Family"
tt0175863,Lucky Luke,1983,"Adventure,Animation,Comedy"
tt0176095,The Challenge,1998,"Adventure,Game-Show,Reality-TV"
tt0176356,ABC Late Night,1973,"Comedy,Music"
tt0176357,American Playhouse,1981,"Comedy,Drama,Romance"
tt0176358,Atom Squad,1953,"Adventure,Fantasy,Sci-Fi"
tt0176359,Au coeur de la loi,1998,"Crime,Thriller"
tt0176360,Les b.R.A.V.,1998,\N
tt0176361,Crimetime After Primetime,1972,\N
tt0176362,The Catlins,1982,Drama
tt0176364,Crapston Villas,1995,"Animation,Comedy"
tt0176366,Energy Lifestyles,\N,\N
tt0176367,Les enfants des autres,1974,\N
tt0176368,Fascinação,1998,"Drama,Romance"
tt0176372,Hyvät herrat,1990,Comedy
tt0176373,Hôtel de police,1985,"Crime,Drama,Thriller"
tt0176374,Het Klokhuis,1988,"Comedy,Family"
tt0176376,"Malibu, CA",1998,Comedy
tt0176377,Match Game,1998,"Family,Game-Show"
tt0176378,Miranda,1998,Crime
tt0176381,The National Lottery,1994,Game-Show
tt0176382,The New Archies,1987,"Animation,Comedy"
tt0176383,On Cue,1998,\N
tt0176384,Peggy's 59er Diner,1983,\N
tt0176388,Serras Azuis,1998,\N
tt0176389,Shin joshin tensei,1997,\N
tt0176390,Spaceship Earth,1997,\N
tt0176391,Studio Julmahuvi,1998,Comedy
tt0176392,Toini ja Heikki Haaman Show,1995,Comedy
tt0176393,Un et un font six,1997,Comedy
tt0176395,Vruce plate,1987,\N
tt0176396,Véga,1999,\N
tt0176397,Yo-Yo Ma Inspired by Bach,1997,Music
tt0176398,De zeven deugden,1999,\N
tt0176399,Zezem,1976,\N
tt0176400,Znaki szczególne,1976,\N
tt0176551,Biggi,1998,\N
tt0176576,Brødrene Dal og professor Drøvels hemmelighet,1979,"Adventure,Comedy,Drama"
tt0177161,"Real Kids, Real Adventures",1997,"Drama,Family"
tt0177164,Recht voor z'n Raab,1992,Drama
tt0177230,Skolmenholmen,1998,\N
tt0177352,Becoming Presents: Wannabe,2001,\N
tt0177428,Allegra's Window,1994,"Family,Musical"
tt0177430,Aphrodisia,1995,\N
tt0177431,Anna Says,1999,\N
tt0177432,BANCO! - Ein Spiel um Sackgeld,1979,Game-Show
tt0177433,"Begraven, het leedwezen",1998,\N
tt0177435,Brigade verte,1985,Adventure
tt0177436,The Challenging Sea,1969,\N
tt0177437,Chefen fru Ingeborg,1993,\N
tt0177438,Dynomutt Dog Wonder,1976,"Action,Animation,Comedy"
tt0177439,Enguerrand le guerroyeur,1998,"Comedy,History"
tt0177440,Family Feud,1999,"Comedy,Game-Show,Reality-TV"
tt0177441,Flight to Adventure,1960,\N
tt0177442,The General Electric College Bowl,1959,"Family,Game-Show"
tt0177443,Godzilla: The Series,1998,"Action,Animation,Crime"
tt0177444,"Gullah, Gullah Island",1994,"Family,Musical"
tt0177445,Halleluja!,1998,\N
tt0177446,Hotel Cæsar,1998,Drama
tt0177447,Jabberjaw,1976,"Animation,Comedy,Music"
tt0177448,Jackanory,1965,"Family,Fantasy"
tt0177449,Jon med skrivemaskinen,1972,\N
tt0177450,Kun taivas repeää,1997,"Drama,War"
tt0177451,Lisa Falk - Eine Frau für alle Fälle,1997,Crime
tt0177452,Madame et ses flics,1985,\N
tt0177453,Mordkommission,1998,Crime
tt0177454,Nini,1998,"Crime,Drama,Mystery"
tt0177455,Oh Yeah! Cartoons,1998,"Action,Adventure,Animation"
tt0177456,Orages d'été,1989,\N
tt0177458,Road Rules,1995,"Adventure,Game-Show,Reality-TV"
tt0177459,Safari to Adventure,1969,\N
tt0177460,Setsunai: Tokyo Heart Break,1998,\N
tt0177461,That's O'Toole,1949,\N
tt0177462,Thrill Hunters,1966,\N
tt0177463,Treasure,1958,\N
tt0177464,Les trente dernières minutes,1998,\N
tt0177465,University Challenge,1962,Game-Show
tt0177466,Viktors Programm,1990,\N
tt0177467,Viktors Spätprogramm,1995,\N
tt0177468,Yogi's Space Race,1978,"Adventure,Animation,Comedy"
tt0177470,Az öt zsaru,1998,Crime
tt0177644,Codco,1986,Comedy
tt0177652,Con's Bewdiful Holiday Videos,1997,Comedy
tt0177814,Godzilla,1978,"Adventure,Animation,Family"
tt0177835,Katte ni shiyagare hey! Brother,1989,Drama
tt0177861,In Melbourne Tonight,1996,\N
tt0177919,Meester Bleekbeen,1993,Family
tt0177991,Providence,1999,"Drama,Romance"
tt0178020,Sesam Stasjon,1990,Family
tt0178088,Vinyl Justice,1998,"Comedy,Music"
tt0178123,America's Greatest Pets,1998,"Family,Reality-TV"
tt0178125,Bad Dog,1998,"Animation,Comedy,Family"
tt0178126,Big Train,1998,Comedy
tt0178127,Bob Morane,1998,"Action,Adventure,Animation"
tt0178129,Clarkson,1998,"Comedy,Talk-Show"
tt0178131,Comedy Lab,1998,Comedy
tt0178132,Don Matteo,2000,"Comedy,Crime,Drama"
tt0178134,Docas 2,1998,\N
tt0178135,Famous Families,1998,Documentary
tt0178136,Find a Fortune,1999,\N
tt0178137,Friday Night's All Wright,1998,Talk-Show
tt0178138,Fátima Lopes,1998,\N
tt0178141,Hollands glorie,1977,Drama
tt0178142,In aller Freundschaft,1998,"Drama,Romance"
tt0178143,L'ispettore Giusti,1999,"Comedy,Thriller"
tt0178144,Jo Brand Goes Back to Bedlam,1994,\N
tt0178146,Judge Mills Lane,1998,Reality-TV
tt0178148,M.U.S.C.L.E.,1983,"Action,Animation,Comedy"
tt0178150,Limits,1989,\N
tt0178152,Mercury Theatre,1988,\N
tt0178155,Naked,1995,\N
tt0178156,Nöjesredaktionen - i allmänhetens tjänst,1998,\N
tt0178159,Pure Wickedness,1999,Drama
tt0178161,The Secret Adventures of Jules Verne,2000,"Adventure,Horror,Sci-Fi"
tt0178162,Het souterrain,1998,\N
tt0178163,Strassman,1998,Comedy
tt0178164,Stuff the Week,1997,Comedy
tt0178165,Time of Your Life,1999,Drama
tt0178167,The Young Person's Guide to Becoming a Rock Star,1998,Comedy
tt0178276,Bluebirds,1989,\N
tt0179005,De appelgaard,1985,Drama
tt0179006,BBC 3,1965,Comedy
tt0179007,The Barry Humphries Show,1976,\N
tt0179008,Barry Humphries' Scandals,1970,Comedy
tt0179009,Bartje,1972,Drama
tt0179010,Brothers and Sisters,1998,Drama
tt0179014,Dagboek van een herdershond,1978,Drama
tt0179015,The David Nixon Show,1972,Talk-Show
tt0179016,David Nixon's Comedy Bandbox,1966,Comedy
tt0179017,David Nixon's Magic Box,1970,\N
tt0179018,"Drie recht, één averecht",1988,Comedy
tt0179019,De glazen stad,1968,Drama
tt0179020,Good Living,1997,\N
tt0179021,Michael Palin's Hemingway Adventure,1999,"Adventure,Documentary"
tt0179022,History Hunters,1998,"Documentary,History"
tt0179023,Hyvä veli,1995,\N
tt0179024,In de praktijk,1998,Drama
tt0179025,International Festival of Animation,1977,\N
tt0179026,"Ja zuster, nee zuster",1966,Musical
tt0179028,"Kunt u mij de weg naar Hamelen vertellen, mijnheer?",1972,"Family,Fantasy"
tt0179029,Little Men,1998,"Drama,Family"
tt0179030,Masters of Animation,1986,\N
tt0179031,Mijn broer en ik,1967,\N
tt0179032,Morgen gebeurt het,1957,"Adventure,Sci-Fi"
tt0179033,No 73,1982,Family
tt0179034,Westenwind,1999,"Drama,Romance"
tt0179035,Oebele,1968,Family
tt0179036,One Saturday Morning,1997,Family
tt0179037,The Other Side of Gerry Sadowitz,1990,\N
tt0179038,On the Trail of Mark Twain,1998,Documentary
tt0179039,Pleisterkade 17,1975,Comedy
tt0179041,La prunelle,1968,\N
tt0179042,The Puzzle Place,1994,Family
tt0179043,Russell Harty Plus One,1973,Talk-Show
tt0179044,Russell Harty Plus,1972,Talk-Show
tt0179045,School voor volwassenen,1960,Drama
tt0179046,Score with the Scaffold,1970,"Family,Game-Show"
tt0179047,Sermon from St. Albion's,1998,Comedy
tt0179049,Solange es die Liebe gibt,1996,\N
tt0179050,The Stand-Up Show,1995,Comedy
tt0179052,That's Showbusiness,1989,Game-Show
tt0179053,Tot de dood ons scheidt,1969,Comedy
tt0179055,Vivere,1999,Drama
tt0179056,Vreemde praktijken,1989,Comedy
tt0179058,De weg,1983,Drama
tt0179061,The Worst Witch,1998,"Adventure,Comedy,Drama"
tt0179128,Chicken Soup for the Soul,1999,"Drama,Family"
tt0179550,The 6:25 Show,1963,Music
tt0179552,The Adventures of Tintin,1991,"Action,Adventure,Animation"
tt0179553,The Alan Thicke Show,1980,"Comedy,Talk-Show"
tt0179555,Big Garage,1997,\N
tt0179556,Blazing Dragons,1996,"Animation,Family"
tt0179557,La botija,1990,Drama
tt0179558,The Busy World of Richard Scarry,1993,"Animation,Family"
tt0179559,Cabinda,1987,War
tt0179560,Carrie on Hollywood,1995,Documentary
tt0179561,Catch Phrase,1998,Game-Show
tt0179562,Celebrity Cooks,1975,Talk-Show
tt0179563,Curro Jiménez: El regreso de una leyenda,1995,"Action,Adventure,Drama"
tt0179564,DNA,1994,\N
tt0179566,Double Dare,1976,"Family,Game-Show"
tt0179567,As Duas Irmãs,1999,\N
tt0179569,Free Willy,1994,"Adventure,Animation,Drama"
tt0179571,Go Girl!,1997,Comedy
tt0179572,Hammerman,1991,"Animation,Family"
tt0179573,He's the Mayor,1986,Comedy
tt0179574,Honeybee Hutch,1970,"Adventure,Animation,Comedy"
tt0179575,Valeria medico legale,2000,\N
tt0179578,Jin Jin,1992,\N
tt0179579,Journey to the Heart of the World,1993,Animation
tt0179580,Jul på slottet,1986,Family
tt0179581,Julefergå,1995,"Adventure,Comedy,Family"
tt0179582,Klutter,1992,\N
tt0179584,The Littl' Bits,1980,"Adventure,Animation,Family"
tt0179585,The Little Vampire,1986,"Family,Horror"
tt0179586,The Lively Arts,1975,Documentary
tt0179587,Look Who's Coming to Dinner,1997,\N
tt0179588,Lämminveriset,1996,"Action,Drama,Romance"
tt0179590,Man Without a Gun,1957,Western
tt0179591,Marae,1992,\N
tt0179592,Marsupilami,1993,"Adventure,Animation,Comedy"
tt0179593,Match of the Day Greats,1998,\N
tt0179594,Midnight Cob,1992,Mystery
tt0179596,Mr. Bogus,1991,"Animation,Comedy,Family"
tt0179597,Mutant League,1994,Animation
tt0179598,The Newcomers,1977,\N
tt0179601,People and Places,1962,\N
tt0179602,The Perfect Posse,1992,Comedy
tt0179604,Raw Toonage,1992,"Adventure,Animation,Comedy"
tt0179608,Scene at 6:30,1963,Music
tt0179609,Sex/Life,1994,"Comedy,Documentary,Drama"
tt0179610,The Smoggies,1989,"Animation,Family"
tt0179612,Tagata Pacifika,2009,\N
tt0179613,Te Karere,1982,\N
tt0179614,Thank Your Lucky Stars,1961,Music
tt0179615,A Third Testament,1976,\N
tt0179617,Tuesday Rendezvous,1961,Family
tt0179618,The Twisted Tales of Felix the Cat,1995,"Adventure,Animation,Comedy"
tt0179619,Waka Huia,1992,\N
tt0179620,The Wayne & Shuster Show,1955,Comedy
tt0179621,What Now?,1981,Family
tt0179622,Wild West Showdown,1994,"Game-Show,Sport"
tt0179678,Biggers & Summers,1995,\N
tt0179699,Cambio de piel,1998,\N
tt0179715,Channel Umptee-3,1997,"Animation,Comedy"
tt0179746,Cursus voor beginners in de liefde,1989,\N
tt0179781,Dr. Krankenstein,1987,Comedy
tt0179941,Letovi koji se pamte,1966,"Action,Comedy,Drama"
tt0180043,Los patiperros,1998,\N
tt0180127,Screentest,1985,\N
tt0180178,Smith & Smith,1979,Comedy
tt0180241,Tenacious D,1997,"Comedy,Music"
tt0180338,23 Skiddoo,1989,\N
tt0180339,Acapulco H.E.A.T.,1998,"Action,Adventure"
tt0180340,Behind the Wheel,1998,\N
tt0180341,Bill Kennedy at the Movies,1956,\N
tt0180342,Blockbusters,1980,Game-Show
tt0180343,Brødrene Mortensens jul,1998,Family
tt0180344,Calatorie de neuitat,1994,"Comedy,Drama"
tt0180345,Dancouga: Super Beast Machine God,1985,Animation
tt0180347,Stanton Blues,1998,"Crime,Drama"
tt0180348,The Corridor People,1966,"Adventure,Thriller"
tt0180349,Destination Downing Street,1957,Adventure
